Date,Mkt-RF,SMB,HML,RMW,CMA,RF,WML
11/14/2019,-0.07,-0.1,-0.18,0.11,-0.23,0.01,0.43
11/15/2019,0.69,-0.09,-0.15,-0.05,0.06,0.01,-0.2
11/18/2019,0.08,-0.06,-0.52,0.11,-0.24,0.01,0.71
11/19/2019,-0.01,0.15,-0.44,-0.4,-0.13,0.01,0.12
11/20/2019,-0.37,0.02,-0.3,-0.27,-0.15,0.01,0.11
11/21/2019,-0.25,-0.1,0.12,0.01,-0.07,0.01,-0.46
11/22/2019,0.18,0.04,0,0.12,0.01,0.01,-0.31
11/25/2019,0.8,0.13,-0.22,-0.1,-0.09,0.01,-0.12
11/26/2019,0.2,0.03,-0.7,0.27,-0.31,0.01,0.57
11/27/2019,0.29,0.06,-0.12,0.02,-0.04,0.01,-0.12
11/28/2019,-0.02,0.01,-0.04,-0.01,0.04,0.01,0.03
11/29/2019,-0.41,0.23,-0.25,-0.12,-0.07,0.01,0.04
12/2/2019,-0.56,0.48,0.41,0.01,0.27,0.01,-0.2
12/3/2019,-0.6,0.24,-0.48,-0.22,-0.42,0.01,0.38
12/4/2019,0.54,0.02,0.25,0.04,0.15,0.01,-0.08
12/5/2019,0.2,0.14,0.25,0.06,0.23,0.01,0.19
12/6/2019,0.77,-0.13,0.24,0.03,0.13,0.01,-0.17
12/9/2019,-0.21,0.3,0.29,-0.12,0.02,0.01,-0.16
12/10/2019,-0.08,0.14,0.03,-0.14,0.04,0.01,0.1
12/11/2019,0.34,-0.15,0.07,0.1,0.11,0.01,0.15
12/12/2019,0.57,-0.39,0.62,-0.27,0.17,0.01,-0.68
12/13/2019,0.41,0.16,-0.14,-0.1,-0.05,0.01,0.37
12/16/2019,0.76,-0.21,-0.18,0,-0.11,0.01,0.05
12/17/2019,-0.02,0.18,0.22,0.01,-0.05,0.01,-0.14
12/18/2019,-0.17,0.01,0.03,0,-0.06,0.01,-0.14
12/19/2019,0.27,-0.07,-0.23,0.09,-0.11,0.01,0.09
12/20/2019,0.33,-0.23,-0.43,0.19,-0.17,0.01,0.23
12/23/2019,0.11,0.11,-0.33,-0.08,0.1,0.01,-0.09
12/24/2019,0.04,0.26,-0.15,-0.08,-0.06,0.01,0.24
12/25/2019,-0.03,-0.08,-0.13,0.02,-0.03,0.01,0.07
12/26/2019,0.33,-0.19,-0.1,0.21,-0.13,0.01,0.05
12/27/2019,0.27,0.17,-0.09,0.16,0.08,0.01,0.19
12/30/2019,-0.45,0.45,0.32,-0.02,0.28,0.01,0.04
12/31/2019,0.19,0.05,0.13,-0.18,0.1,0.01,-0.21
1/1/2020,-0.02,-0.02,0,-0.01,0,0.01,0
1/2/2020,0.66,-0.5,-0.21,0.08,-0.15,0.01,0.12
1/3/2020,-0.49,0.23,0,-0.07,-0.07,0.01,0.13
1/6/2020,0.02,-0.54,-0.24,-0.04,-0.28,0.01,-0.16
1/7/2020,-0.02,0.27,-0.08,-0.05,-0.12,0.01,0.22
1/8/2020,-0.02,-0.77,-0.46,0.06,-0.25,0.01,0.28
1/9/2020,0.62,-0.12,-0.5,0.18,-0.2,0.01,0.58
1/10/2020,-0.12,0.05,-0.3,0.11,-0.08,0.01,0.26
1/13/2020,0.38,-0.27,-0.13,0.18,0,0.01,0.31
1/14/2020,0.07,0.08,-0.2,-0.11,-0.12,0.01,-0.05
1/15/2020,0.13,0.09,-0.62,0.07,-0.13,0.01,0.15
1/16/2020,0.53,-0.18,-0.17,0.01,-0.06,0.01,0.01
1/17/2020,0.31,-0.37,-0.04,0.11,-0.04,0.01,0.37
1/20/2020,0.04,0.16,0.13,-0.01,-0.01,0.01,0.08
1/21/2020,-0.41,-0.17,-0.28,-0.04,-0.2,0.01,0.61
1/22/2020,0.13,0.06,-0.24,0.06,-0.09,0.01,0.53
1/23/2020,-0.28,-0.23,-0.15,0.06,-0.04,0.01,0.22
1/24/2020,-0.46,-0.09,-0.11,0.08,-0.02,0.01,0.37
1/27/2020,-1.63,0.19,0.03,-0.34,0.14,0.01,-0.03
1/28/2020,0.67,-0.58,-0.34,0.05,-0.18,0.01,0.31
1/29/2020,-0.03,-0.19,-0.31,0.08,0.13,0.01,0.44
1/30/2020,-0.2,-0.62,0.08,-0.26,0.18,0.01,0.15
1/31/2020,-1.06,0.69,-0.32,-0.13,-0.41,0.01,-0.02
2/3/2020,0.28,-0.63,-0.54,-0.32,-0.39,0.01,0.3
2/4/2020,1.31,-0.3,-0.71,0.25,-0.21,0.01,0.29
2/5/2020,0.89,0.01,0.77,0.27,0.35,0.01,-1.03
2/6/2020,0.45,-0.25,-0.11,-0.14,-0.1,0.01,0.25
2/7/2020,-0.59,-0.36,0.03,-0.16,-0.25,0.01,0.25
2/10/2020,0.29,-0.31,-0.6,-0.03,-0.31,0.01,0.67
2/11/2020,0.44,0.19,0.47,-0.11,0.19,0.01,-0.34
2/12/2020,0.48,-0.1,-0.2,0.31,-0.09,0.01,-0.05
2/13/2020,-0.17,0.13,-0.08,0.01,-0.25,0.01,0.58
2/14/2020,0.01,-0.27,-0.11,-0.15,-0.15,0.01,0.31
2/17/2020,-0.04,-0.27,0.15,-0.14,0,0.01,-0.04
2/18/2020,-0.48,-0.29,-0.23,-0.19,-0.28,0.01,0.24
2/19/2020,0.49,-0.18,-0.43,0.11,-0.32,0.01,0.48
2/20/2020,-0.47,0.22,0.55,-0.13,-0.05,0.01,-0.5
2/21/2020,-0.65,0.32,0.37,-0.29,0.28,0.01,-0.09
2/24/2020,-2.98,0.6,0.3,-0.19,0.29,0.01,-0.13
2/25/2020,-2.55,0.12,-0.23,-0.11,0,0.01,0.3
2/26/2020,-0.55,-0.59,-0.35,-0.09,0,0.01,0.31
2/27/2020,-3.31,0.78,0.23,-0.24,-0.18,0.01,-0.48
2/28/2020,-1.61,-0.5,-0.46,0.12,-0.43,0.01,-0.31
3/2/2020,2.92,-1.28,-0.94,0.46,-0.01,0.01,1.5
3/3/2020,-1.3,1.22,-0.36,-0.1,-0.01,0.01,0.86
3/4/2020,2.55,-1.95,-0.75,0.24,-0.08,0.01,0.74
3/5/2020,-1.98,0.9,-0.52,-0.32,0.02,0.01,0.29
3/6/2020,-2.09,-0.2,-0.65,0.48,0.06,0.01,-0.03
3/9/2020,-7.02,0.44,-2.59,0.75,-0.22,0.01,1.34
3/10/2020,2.21,-2.2,-0.49,0.43,-0.26,0.01,0.66
3/11/2020,-3.65,0.33,0.47,-0.26,0.41,0.01,-0.11
3/12/2020,-9.62,0.65,-0.91,0.13,-0.07,0.01,-0.17
3/13/2020,4.89,-5.27,0.11,0.55,-0.4,0.01,-0.1
3/16/2020,-9,1.86,-0.32,0.1,0.89,0.01,-1.51
3/17/2020,3.66,-1.86,-0.8,-0.19,0.25,0.01,-0.06
3/18/2020,-5.04,-0.79,-2.75,0.82,-0.1,0.01,-0.34
3/19/2020,0.75,0.38,0.31,-1.51,-0.71,0.01,-0.32
3/20/2020,-1.94,1.66,0.27,-0.46,-0.72,0.01,-0.33
3/23/2020,-2.62,1.15,-1.23,0.35,-0.58,0.01,0.35
3/24/2020,8.33,-2.1,1.11,0.05,0.17,0.01,-0.16
3/25/2020,2.77,0.69,1.41,-0.12,0.42,0.01,-0.1
3/26/2020,4.5,-1.1,-0.26,-0.34,0.13,0.01,0.43
3/27/2020,-2.15,2,-0.05,-0.21,0.3,0.01,0.92
3/30/2020,1.92,-1.61,-1.49,0.71,-0.16,0.01,1.22
3/31/2020,-0.59,1.11,-0.02,0.03,-0.37,0.01,-0.25
4/1/2020,-3.89,0.2,-0.73,0.49,0.18,0,0.41
4/2/2020,0.95,-1.56,-0.13,0.14,0.58,0,-0.18
4/3/2020,-1.52,-0.65,-0.45,-0.03,0,0,0.52
4/6/2020,5.65,-1.16,-0.22,0.42,-0.61,0,-0.63
4/7/2020,0.99,1.22,1.17,0.37,-0.25,0,-1.61
4/8/2020,2.18,0.09,-0.11,0.21,-0.14,0,-0.46
4/9/2020,1.65,1.05,1.06,-0.53,-0.22,0,-1.1
4/10/2020,0.13,0.23,0.25,-0.14,0.05,0,-0.08
4/13/2020,-0.7,-0.17,-1.28,0.16,-0.18,0,1.05
4/14/2020,2.47,-0.39,-2.5,0.73,-0.67,0,1.55
4/15/2020,-2.41,-0.56,-2.02,0.46,-0.52,0,2.59
4/16/2020,0.11,0.04,-1.67,0.3,-0.44,0,2.57
4/17/2020,2.68,-0.25,1.14,-0.44,-0.09,0,-3.26
4/20/2020,-1.05,0.85,-0.84,-0.51,-0.43,0,0.89
4/21/2020,-2.83,0.92,0.31,-0.13,0.25,0,0.96
4/22/2020,1.64,-1.17,-0.62,0.1,-0.07,0,0.68
4/23/2020,0.36,1.12,0.79,-0.09,0.02,0,-1.39
4/24/2020,0.76,-0.2,-0.42,-0.09,-0.07,0,0.61
4/27/2020,1.8,0.53,1.06,-0.44,0.16,0,-2.13
4/28/2020,0.22,1,1.4,0.2,0.44,0,-2.1
4/29/2020,2.47,0.17,1.13,0.25,-0.31,0,-3.14
4/30/2020,-0.99,0.2,-1.25,0.95,-0.41,0,0.93
5/1/2020,-2.19,0.19,-0.38,-0.19,0.28,0,1.51
5/4/2020,-0.44,-0.13,-0.96,0.08,-0.35,0,1.24
5/5/2020,0.91,-0.34,-0.79,-0.11,-0.28,0,0.82
5/6/2020,-0.44,0.27,-1.51,0.22,-0.64,0,1.33
5/7/2020,1.14,-0.03,-0.43,-0.22,-0.54,0,-0.47
5/8/2020,1.63,0.37,1.01,0.2,0.19,0,-1.62
5/11/2020,-0.01,0.21,-1.7,0.31,-0.4,0,1.16
5/12/2020,-1.23,0.2,-0.73,0.05,-0.08,0,1.18
5/13/2020,-1.67,0.11,-1.26,0.5,-0.23,0,2.31
5/14/2020,-0.07,-1.25,0.19,0.01,0.08,0,-0.23
5/15/2020,0.53,0.58,-0.46,-0.09,-0.53,0,0.39
5/18/2020,3.13,0.08,1.39,0.3,0.29,0,-3.23
5/19/2020,-0.42,0.5,-0.24,0.36,-0.53,0,0.32
5/20/2020,1.54,0.19,0.04,0.13,-0.41,0,-0.73
5/21/2020,-0.68,0.67,0.03,0.04,-0.13,0,-0.31
5/22/2020,-0.19,-0.03,-0.74,0.1,-0.43,0,0.73
5/25/2020,0.55,0.46,-0.2,0.29,-0.17,0,-0.38
5/26/2020,1.67,0.42,2.39,-0.01,0.6,0,-3.98
5/27/2020,1.15,0,2.38,-0.5,0.86,0,-2.8
5/28/2020,0.41,-0.55,-0.93,0.11,0.11,0,0.96
5/29/2020,0.01,0.01,-1.69,0.24,-0.64,0,2.5
6/1/2020,0.86,0.17,0.18,0.09,-0.19,0,-0.87
6/2/2020,1.01,-0.1,0.63,0.04,0.17,0,-1.5
6/3/2020,1.71,-0.4,1.72,-0.12,0.46,0,-3.3
6/4/2020,-0.05,0.37,1.27,0.03,0.44,0,-1.44
6/5/2020,2.06,-0.54,2.01,-0.46,0.61,0,-3.49
6/8/2020,1.1,0.38,1.47,-0.51,0.54,0,-2.31
6/9/2020,-0.69,-0.01,-1.46,0.42,-0.55,0,2.47
6/10/2020,-0.37,-0.21,-2.39,0.56,-0.52,0,3.57
6/11/2020,-5.13,0.57,-1.69,0.4,-0.47,0,3.51
6/12/2020,0.63,-0.65,0.68,-0.36,-0.05,0,-1.24
6/15/2020,0.36,-0.09,-0.17,-0.64,-0.23,0,0.8
6/16/2020,2.13,0.32,0.18,0.26,0.2,0,-1.05
6/17/2020,-0.05,-0.29,-1.21,0.23,-0.54,0,1.94
6/18/2020,-0.19,-0.04,-0.35,-0.22,-0.24,0,0.36
6/19/2020,-0.21,0.11,-0.69,-0.11,-0.39,0,0.97
6/22/2020,0.47,0.15,-0.82,0.08,-0.23,0,1.12
6/23/2020,0.74,0.09,0.03,0.12,0.08,0,0.04
6/24/2020,-2.44,0.51,-0.9,0.37,-0.11,0,1.72
6/25/2020,0.63,-0.66,-0.16,-0.46,0.01,0,0.36
6/26/2020,-1.47,0.83,-0.32,0.12,0.39,0,0.66
6/29/2020,0.82,-0.33,0.73,0.02,0.33,0,-0.91
6/30/2020,1.06,-0.3,-0.16,-0.01,-0.31,0,0.66
7/1/2020,0.24,-0.7,-1.21,0.12,-0.92,0,1.26
7/2/2020,0.8,-0.4,0.28,-0.21,0.18,0,-0.28
7/3/2020,-0.01,0.32,-0.45,0.11,-0.22,0,0.55
7/6/2020,1.64,-0.25,0.08,0.15,0.01,0,-0.17
7/7/2020,-0.92,0.02,-1.21,0.19,-0.44,0,1.41
7/8/2020,0.53,-0.34,-0.6,-0.15,-0.46,0,1.06
7/9/2020,-0.62,-0.48,-1.55,0.33,-0.77,0,1.91
7/10/2020,0.71,-0.45,1.06,0.01,0.4,0,-1.18
7/13/2020,-0.24,0.52,1.28,0.27,1.17,0,-1.46
7/14/2020,0.8,-0.61,0.73,-0.21,0.41,0,0.16
7/15/2020,1.37,0.93,0.38,-0.01,0.18,0,-1.7
7/16/2020,-0.52,-0.09,0.72,0.11,0.37,0,-0.25
7/17/2020,0.36,-0.04,-0.66,-0.18,-0.2,0,1.13
7/20/2020,0.77,-0.55,-1.55,0.04,-1.13,0,2.2
7/21/2020,0.53,1,1.02,-0.07,0.46,0,-1.72
7/22/2020,0.11,-0.31,-0.2,0.27,-0.01,0,0.4
7/23/2020,-0.7,0.82,0.96,-0.31,0.4,0,-1.11
7/24/2020,-0.67,0.06,0.27,0.22,0.13,0,-0.27
7/27/2020,0.82,0.1,-0.96,0.12,-0.29,0,1.76
7/28/2020,-0.53,0.02,0.41,-0.06,0.24,0,-0.46
7/29/2020,0.91,-0.37,0.06,-0.14,-0.14,0,0.02
7/30/2020,-0.6,0.16,-1.3,0.28,-0.46,0,1.45
7/31/2020,-0.47,-1.04,-1.04,0.41,-0.08,0,1.41
8/3/2020,1.15,0.17,-0.67,-0.15,0.08,0,1.03
8/4/2020,0.62,0.58,0.51,-0.06,0.19,0,-1.1
8/5/2020,0.8,0.62,0.07,-0.02,-0.26,0,-0.58
8/6/2020,0.19,-0.15,-0.6,0.46,-0.19,0,0.57
8/7/2020,-0.22,0.36,0.78,-0.03,0.33,0,-1.22
8/10/2020,0.2,0.47,1.11,0.19,0.9,0,-1.59
8/11/2020,0.08,0.39,1.42,0.05,0.66,0,-2.55
8/12/2020,1.29,-0.83,-0.22,0.3,0.07,0,0.54
8/13/2020,0.05,0.41,-1.05,-0.06,-0.64,0,1.27
8/14/2020,-0.22,0.22,0.06,0.14,0.06,0,-0.15
8/17/2020,0.43,0,-1.07,-0.06,-0.54,0,1.61
8/18/2020,0.23,-0.13,-1.17,0.3,-0.69,0,1.27
8/19/2020,-0.36,0.04,-0.18,-0.01,-0.01,0,-0.09
8/20/2020,-0.07,-0.3,-1.01,0.32,-0.37,0,1.13
8/21/2020,-0.01,-0.35,-0.58,0.58,0.18,0,0.44
8/24/2020,0.95,-0.19,0.84,0.26,0.27,0,-1.47
8/25/2020,0.37,-0.01,-0.05,-0.3,-0.37,0,0.11
8/26/2020,0.85,-0.65,-1.12,0.1,-0.88,0,1.63
8/27/2020,-0.18,-0.09,0.2,0.28,0.1,0,-0.89
8/28/2020,0.59,0.19,0.5,-0.3,0.08,0,-0.75
8/31/2020,-0.12,0.14,-1.35,0.14,-0.42,0,1.55
9/1/2020,0.4,-0.21,-0.74,0.32,-0.47,0,1.09
9/2/2020,1.05,-0.62,-0.38,0.73,-0.25,0,-0.17
9/3/2020,-2.53,1.09,1.86,-0.35,0.59,0,-2.75
9/4/2020,-0.93,0.26,1.53,-0.06,1.16,0,-1.73
9/7/2020,0.22,-0.01,0.05,0.02,0.04,0,-0.24
9/8/2020,-2.02,1.3,0.33,-0.41,-0.1,0,-0.68
9/9/2020,1.59,-1.02,-0.87,0.15,-0.16,0,1.64
9/10/2020,-1.01,0.76,0.32,-0.29,-0.03,0,-0.24
9/11/2020,0.15,-0.01,0.2,0.25,0.32,0,-0.3
9/14/2020,1.16,0.34,-0.31,-0.34,0.06,0,0.31
9/15/2020,0.47,-0.25,-1.11,0.27,-0.54,0,1.02
9/16/2020,-0.07,0.85,0.49,-0.52,0.03,0,-0.75
9/17/2020,-0.57,0.55,0.26,-0.1,0.34,0,-0.27
9/18/2020,-0.63,0.8,-0.33,-0.45,-0.35,0,0.92
9/21/2020,-1.68,-0.85,-1.33,0.35,-0.52,0,2.03
9/22/2020,0.45,-0.63,-0.81,0.48,-0.62,0,1.07
9/23/2020,-1.58,0.22,-0.5,0.34,-0.19,0,-0.07
9/24/2020,-0.23,-0.54,0.28,0.14,0.2,0,0.22
9/25/2020,1.01,-0.25,-1.09,0.24,-0.53,0,0.88
9/28/2020,1.73,0.14,0.74,-0.27,0.19,0,-0.75
9/29/2020,-0.12,0.41,-0.96,0,-0.57,0,1.31
9/30/2020,0.22,-0.36,-0.2,0.27,0.15,0,0.02
10/1/2020,0.63,0.1,-0.62,0.03,-0.49,0,0.79
10/2/2020,-0.69,0.44,1.28,-0.26,0.49,0,-1.79
10/5/2020,1.78,0.23,0.1,-0.24,-0.05,0,-0.04
10/6/2020,-0.83,0.77,0.63,-0.41,0.12,0,-1.14
10/7/2020,1.25,-0.36,-0.34,-0.01,-0.23,0,0.41
10/8/2020,0.76,0.19,0.46,0.03,0.05,0,-0.97
10/9/2020,0.87,-0.04,-1.31,0.33,-0.48,0,1.44
10/12/2020,1.03,-0.68,-0.79,0.63,-0.31,0,0.92
10/13/2020,-0.55,-0.15,-0.77,-0.13,-0.73,0,1.38
10/14/2020,-0.37,0.38,-0.26,0.36,0.17,0,0.2
10/15/2020,-0.7,0.15,0.63,-0.12,0.26,0,-0.6
10/16/2020,0.16,-0.31,0.12,-0.1,0.01,0,-0.19
10/19/2020,-0.75,0.85,0.32,-0.2,-0.13,0,-0.53
10/20/2020,0.23,-0.23,0.34,0.23,0.07,0,-0.4
10/21/2020,-0.25,0.42,0.49,0.13,0.19,0,-0.43
10/22/2020,0.16,-0.32,1.13,-0.56,0.38,0,-1.58
10/23/2020,0.5,-0.12,0.53,-0.36,0.01,0,-0.65
10/26/2020,-1.73,-0.07,0.23,-0.22,0.4,0,0.36
10/27/2020,-0.42,-0.13,-1.49,0.13,-0.87,0,2.29
10/28/2020,-2.95,0.66,-0.12,-0.2,-0.05,0,0.43
10/29/2020,0.46,-0.51,0.09,0.14,0,0,-0.01
10/30/2020,-1.08,0.14,1.4,-0.23,0.59,0,-1.68
11/2/2020,1.23,-0.15,1.34,-0.26,0.62,0,-1.27
11/3/2020,2.01,-0.07,0.14,-0.17,0.05,0,-0.43
11/4/2020,1.85,-1.17,-3.1,0.59,-1.91,0,2.98
11/5/2020,2.19,0.35,-0.58,0.2,-0.36,0,0.86
11/6/2020,0.13,-0.2,-0.26,-0.09,-0.22,0,0.65
11/9/2020,1.37,0.64,4.16,-0.5,1.71,0,-9.4
11/10/2020,0.32,0.38,3.22,-0.59,1.88,0,-4.63
11/11/2020,0.85,-0.47,-0.99,-0.03,-0.58,0,2.02
11/12/2020,-0.77,0.09,-0.92,-0.01,-0.34,0,1.46
11/13/2020,0.86,0.09,0.41,0.07,0.21,0,-0.89
11/16/2020,1.33,0.59,1.69,0.01,0.75,0,-2.58
11/17/2020,-0.1,0.1,0.56,-0.47,0.1,0,-0.65
11/18/2020,-0.5,0.36,-0.07,-0.03,-0.11,0,0.06
11/19/2020,0.32,-0.08,-0.58,-0.21,-0.4,0,0.94
11/20/2020,-0.18,0.57,-0.2,-0.33,-0.1,0,0.39
11/23/2020,0.39,0.42,1.1,-0.37,0.25,0,-1.51
11/24/2020,1.56,0.06,1.74,-0.1,0.77,0,-2.69
11/25/2020,0.05,-0.23,-0.53,-0.02,-0.38,0,0.95
11/26/2020,0.05,0.18,-0.47,0.08,-0.2,0,0.62
11/27/2020,0.51,0.19,-0.68,-0.2,-0.46,0,0.99
11/30/2020,-0.87,-0.5,-2,0.37,-0.57,0,2.42
12/1/2020,1.2,0.26,0.49,0.36,0.37,0,-0.92
12/2/2020,0.21,-0.02,0.86,-0.13,0.49,0,-1.36
12/3/2020,0.28,0.43,0.4,-0.11,0.39,0,-0.76
12/4/2020,0.7,0.24,0.81,-0.41,0.56,0,-1.31
12/7/2020,-0.13,-0.25,-0.4,-0.17,-0.16,0,0.96
12/8/2020,0.27,0.28,-0.56,-0.07,-0.22,0,0.44
12/9/2020,-0.43,0.46,0.92,0.23,0.53,0,-1.09
12/10/2020,0.16,0.11,-0.1,-0.68,-0.2,0,0.32
12/11/2020,-0.29,0.03,-0.74,-0.06,-0.48,0,0.86
12/14/2020,0.03,0.47,-0.57,0.01,-0.5,0,0.46
12/15/2020,0.92,0.24,0.34,-0.08,0.38,0,-0.24
12/16/2020,0.38,-0.12,-0.38,0.06,-0.33,0,0.48
12/17/2020,0.81,0.28,-0.89,-0.16,-0.32,0,1.1
12/18/2020,-0.24,0.06,-0.69,-0.12,-0.44,0,0.59
12/21/2020,-0.73,0.19,-0.53,-0.05,-0.12,0,1.22
12/22/2020,-0.18,-0.05,-0.85,-0.4,-0.27,0,0.96
12/23/2020,0.45,0.64,0.93,-0.11,0.37,0,-1.03
12/24/2020,0.25,0.06,-0.16,0.26,0.05,0,-0.03
12/25/2020,0.06,0.13,0.13,-0.05,0.08,0,-0.13
12/28/2020,0.52,-0.65,0.03,0.72,0.05,0,-0.07
12/29/2020,0.24,0.03,-0.3,0.61,-0.16,0,-0.09
12/30/2020,0.25,0.48,-0.01,-0.4,0.03,0,0.07
12/31/2020,-0.01,-0.29,0.18,0.18,0.07,0,-0.26
